Date,PWSA,ABC,GTI,PAS,PEPC,PPAP,PPSP,CGSM,MJQE
10/11/2023,0.008298803,0.002014099,0.041528459,0.008230499,0.021692825,0,0,0.008333382,0.009569451
10/10/2023,-0.011049836,-0.002014099,-0.061663367,-0.00658981,0,0.002861232,-0.004597709,0,-0.004796172
10/9/2023,0,-0.00401607,-0.026231012,-0.001640689,-0.004376375,-0.002861232,0,-0.012474174,-0.014252023
10/6/2023,0.002751033,0,0.029558802,0.003284075,-0.008695707,-0.008534902,-0.004576667,-0.004123717,0
10/5/2023,-0.005494519,-0.002002003,-0.013245227,-0.003284075,-0.008620743,0,0.004576667,0.004123717,-0.00938974
10/4/2023,-0.005464494,0,-0.009820046,-0.003273325,0,0.011396135,0,0.004140793,0
10/3/2023,0.002728515,0,-0.00972455,0,0,-0.002861232,0.004597709,-0.004140793,0.023641763
10/2/2023,0.00273598,0,0.036128724,0,-0.04202299,-0.005698021,-0.009174376,-0.008230499,0.004796172
9/29/2023,0,0,0,0.001635323,0,0.007127614,0.009174376,-0.004089985,-0.004796172
9/28/2023,0,0,0.006711435,0.001638002,0.025001302,-0.001429593,-0.004597709,-0.004073325,0
9/27/2023,0,0,0.006756782,-0.003273325,-0.012578782,0.005730675,-0.004576667,0,0
9/26/2023,-0.005464494,0,-0.006756782,0.001635323,-0.036813973,0,0,-0.016129382,-0.009523882
9/25/2023,-0.008141158,-0.001998003,0,-0.001635323,0,-0.011428696,0,0,0
9/22/2023,0.002706362,0,-0.003361348,-0.003262646,-0.004008021,-0.001419447,-0.004555817,0.008032172,0
9/21/2023,-0.005405419,0,-0.02321829,0.003262646,0,-0.001417435,0.004555817,-0.008032172,0
9/20/2023,-0.002691792,0,0.009884759,0,0,-0.001415428,-0.009090972,-0.003992021,-0.004728141
9/19/2023,0.005390849,0,0.003316753,0,0.004008021,0.008522779,0.013667639,0.003992021,-0.004705891
9/18/2023,-0.002699057,0,-0.019737483,-0.004889985,-0.004008021,0,-0.004576667,0,0
9/15/2023,0.002699057,0,0,0,0.016129382,0.001427552,0,0,0
9/14/2023,-0.008075414,0,-0.006493529,-0.003246756,-0.012121361,-0.012775191,0,0,-0.004683849
9/13/2023,0.005376357,0,0.0130295,0.011410067,0.040989345,0.00707717,0,0.004008021,0
9/12/2023,-0.002691792,0,-0.003273325,0,-0.040989345,-0.002836881,-0.004555817,0.00402415,0.014117882
9/11/2023,0.005390849,0,0.003273325,-0.008163311,0.00402415,0,0.009132484,0.032789823,0
9/8/2023,0.013605652,0,0,0.006525309,0,-0.002828856,-0.004576667,-0.016529302,0
9/7/2023,-0.018996501,0,-0.003273325,-0.006525309,-0.019960743,0.007087202,-0.009090972,-0.020284671,0
9/6/2023,0.002691792,0,-0.003262646,-0.006483005,0.09531018,0,0.004535155,-0.008000043,0.004750603
9/5/2023,0.002699057,0,0,-0.001614205,-0.067252227,0.007137789,0,-0.035228692,-0.014184635
9/4/2023,-0.005390849,0,0,0,0,-0.015636424,-0.004535155,-0.007662873,-0.009345862
9/1/2023,0,0,0.006535971,0,-0.043744549,0.004240289,0,-0.007604599,-0.00464038
8/31/2023,-0.002684565,0,-0.003273325,-0.001611604,-0.015444322,0.001417435,-0.00451468,0,-0.004618946
8/30/2023,0,0,-0.006514681,-0.001609011,-0.007633625,-0.004246291,0,0.003795071,0
8/29/2023,0,0,0,0.003220615,-0.011342277,0,-0.00449439,-0.007575794,0.004618946
8/28/2023,-0.002677378,0,0.003252035,-0.008032172,-0.007490672,0.011363759,-0.00447428,-0.029741969,0.009302393
8/25/2023,0,-0.001994019,-0.003252035,-0.003194891,0,0,-0.00445435,-0.007299302,-0.009302393
8/24/2023,0.005361943,0,0.009788006,0.003194891,0.011257155,0,0.008928631,-0.007246409,-0.004618946
8/23/2023,-0.002684565,0,0,0,-0.029741969,-0.007117468,-0.008928631,-0.003603608,-0.004597709
8/22/2023,0,0.003992021,0,-0.004788517,-0.035975102,0.007117468,0,-0.003590668,-0.004576667
8/21/2023,-0.002677378,-0.003992021,0,-0.00159109,-0.003527341,-0.001427552,0,0,0.004576667
8/18/2023,0,0,0.003284075,-0.004758137,0.010619569,-0.002849005,0,0,-0.009132484
8/17/2023,0,0,-0.013072082,0,0,0,0,0.003590668,0
8/16/2023,0.002677378,0,-0.003241494,-0.001581028,-0.007092228,-0.007087202,-0.004434597,-0.017825784,0.004555817
8/15/2023,0,0,0,0,-0.014035318,-0.015417264,-0.004415018,-0.014035318,0
8/14/2023,-0.002677378,0,0.009756175,-0.003154577,-0.003478264,0.025353471,0.008849615,0.028270434,0
8/11/2023,0,-0.00199005,0,-0.001573564,0.0104713,0,0.01342302,-0.007142888,-0.004555817
8/10/2023,0,0,-0.006514681,-0.006269613,-0.003502631,-0.001425517,0.00451468,-0.003552402,0.009132484
8/9/2023,0,0,-0.006472515,-0.001561281,0,0,-0.01348335,-0.003539827,-0.004576667
8/8/2023,-0.002670229,0,0.006472515,-0.00622086,-0.003490405,-0.014144507,0,0.003539827,-0.009090972
8/7/2023,0,-0.003968259,-0.006472515,0.001551591,-0.006944472,0.005633818,-0.008888947,-0.003539827,-0.01348335
8/4/2023,0.002670229,0,0,0.004669269,0,-0.001411433,-0.004415018,0,0
8/3/2023,0,-0.00197824,-0.009630893,-0.003115267,-0.003454235,-0.004222385,0.004415018,0.003539827,-0.00445435
8/2/2023,-0.002670229,0,0,-0.001554002,-0.006872879,0.005633818,-0.004415018,-0.021053409,0.008928631
8/1/2023,0.005347606,0,0,0,-0.006825965,-0.002820876,-0.004395611,0.006968669,0.00900907
7/31/2023,-0.005347606,0,-0.015848192,-0.001551591,-0.003395589,0,-0.004376375,-0.003490405,-0.00451468
7/28/2023,0,0,0.025479085,-0.007722046,0.006802747,0.012757083,-0.004357305,-0.003478264,0.00451468
7/27/2023,0.002670229,0,0,-0.018293193,-0.006802747,-0.005689916,0,-0.010362787,-0.00900907
7/26/2023,0.002677378,0,0,0.026015239,-0.003384098,-0.004246291,0,0.010362787,-0.008928631
7/25/2023,-0.002677378,0,0,-0.0061824,-0.006734032,0.007087202,-0.004338402,-0.013793322,-0.008849615
7/21/2023,0,0,-0.009630893,0.0061824,0.023770219,0,0,0,0.008849615
7/20/2023,0,0,0.016103408,-0.003095978,-0.013652089,0,0.008695707,0.063625696,0.00445435
7/19/2023,-0.002670229,0,-0.003241494,-0.007698267,-0.006756782,-0.008498635,-0.021599112,-0.056752817,-0.008888947
7/18/2023,0,0,0.006493529,0,0,-0.004222385,0.039220713,-0.03056265,-0.013187004
7/17/2023,0,0,-0.00972455,0.004611845,0.010152371,0.005633818,0,-0.006666691,-0.01731645
7/14/2023,0.005347606,0.00197824,0,0,-0.010152371,0,0,0.00332779,-0.004282662
7/13/2023,0,-0.00197824,0.006472515,-0.001539646,-0.003361348,-0.002820876,-0.008849615,-0.086177696,0
7/12/2023,0.008075414,0,-0.006472515,-0.001537279,-0.033006296,0.014184635,-0.034635497,-0.104442663,0.008583744
7/11/2023,-0.005390849,0,-0.003220615,-0.00153492,0.09531018,-0.001427552,0.093609499,0.09531018,0.094879238
7/10/2023,-0.002684565,-0.003944778,-0.003210276,0.004611845,0,-0.012757083,-0.018519048,0.09531018,0.004750603
7/7/2023,0,0,-0.003200003,0.00154202,-0.028170877,0,0.004597709,0.094310679,0
7/6/2023,0,0,0.006410278,-0.004618946,-0.006920443,-0.007017573,-0.004597709,0.092018899,-0.009478744
7/5/2023,0,0,-0.003210276,0.004618946,-0.006872879,0.007017573,-0.004576667,0.024391453,0.009478744
7/4/2023,-0.002677378,0,-0.006389798,0.001544402,0,-0.00140746,0,0.00826451,-0.004750603
7/3/2023,-0.002670229,-0.001966569,0.016051709,-0.001544402,0.006872879,-0.007007737,0,0.00415801,-0.009434032
6/30/2023,0.002670229,0,-0.003231021,0.00464038,-0.013698844,0,0,0.02960047,0
6/29/2023,0,0,0.006472515,0.00622086,0,-0.002789402,-0.004555817,0.012959145,-0.032335381
6/28/2023,0,0,-0.003241494,0,0.013698844,0.009797139,-0.009049836,-0.025752496,0
6/27/2023,0,0,-0.006451635,-0.003115267,0,0.00140746,-0.00449439,0,0
6/26/2023,0,-0.001962709,0,0.010946161,-0.017094433,0,-0.00447428,0,0
6/23/2023,0,0,-0.012779727,-0.012500163,-0.01011813,-0.00140746,-0.008888947,0,0
6/22/2023,0,0,-0.006329135,0,0,-0.004210533,-0.00881063,0,0
6/21/2023,-0.002670229,-0.001958864,0,0,-0.003350087,0.008438869,-0.004376375,0,0
6/20/2023,0.002670229,-0.001955035,-0.003149609,-0.001551591,-0.003338901,0.009936207,0,0,0
6/19/2023,0,0,-0.00313972,-0.030536724,0,-0.012757083,0,0,0
6/16/2023,0,0,0,-0.00150263,0,-0.007017573,0,0,0
6/15/2023,0,0,-0.003129893,-0.001500375,0,-0.005578815,0.004376375,0,0
6/14/2023,-0.002670229,0,0,-0.002994014,-0.009950331,-0.00277778,-0.004376375,0,0
6/13/2023,0,0,-0.009331327,-0.001493652,0,0.001387925,-0.008695707,0,0
6/12/2023,0,0,0.003100778,0.001493652,0,0.004175371,-0.004319661,0,0
6/9/2023,0.008032172,0.001955035,0,0.01203022,0.003305788,0.009810871,0.004319661,0,0
6/8/2023,-0.052367986,0,-0.003100778,-0.006033201,-0.003305788,0,-0.004319661,0,0
6/7/2023,-0.002547772,0,0,0.001504891,0,0,-0.008583744,0,0
6/6/2023,-0.002541297,0,0.0062112,-0.003007521,-0.003294896,0,0,0,0
6/5/2023,0.007643349,-0.001955035,-0.015456258,-0.00449439,-0.003284075,0.002820876,0,0,0
6/2/2023,0,-0.00195122,-0.012195273,0.001495887,0.003284075,0.004246291,0.004282662,0,0
6/1/2023,0.005128216,0.00195122,-0.012048339,-0.001495887,-0.003284075,0.005689916,0,0,0
5/31/2023,-0.005128216,0,-0.002989539,0.00449439,0,0.001427552,-0.008547061,0,0
5/30/2023,0.002560821,0,0,0.00150263,0.003284075,-0.021202208,0,0,0
5/29/2023,0.0051414,0,0.008995563,-0.00150263,0,-0.002793298,0,0,0
5/26/2023,-0.002574004,0,0.003016594,0.00150263,0,0.001395674,-0.008474627,0,0
5/25/2023,0.002574004,0,0.003025721,0.00301205,-0.003284075,-0.002789402,0,0,0
5/24/2023,0,0,0,-0.014970339,-0.003273325,-0.030180617,0,0,0
5/23/2023,-0.0051414,-0.00389864,-0.009049836,0.010455659,0,-0.001350439,0.004228336,0,0
5/22/2023,0.0051414,-0.0038835,0.009049836,-0.001500375,0,-0.025317808,0,0,0
5/19/2023,0.010362787,-0.001936109,-0.006042314,0.015106027,0,0.062435471,0,0,0
5/18/2023,-0.002600782,0.001936109,0,0,0,0,0,0,0
5/17/2023,0,0,0.021309787,0.00152323,0.003273325,-0.00139958,0,0,0
5/16/2023,-0.005181359,0.001939865,-0.024317308,-0.006079046,-0.003273325,-0.009742596,-0.004228336,0,0
5/15/2023,0.005181359,0,0.003007521,-0.016529302,-0.003262646,0,0.004228336,0,0
5/12/2023,-0.007762005,0,0,-0.002976193,-0.003252035,0,0,0,0
5/11/2023,0.007762005,0,0.006042314,0.001486989,0,-0.004146516,0,0,0
5/10/2023,0,0,0.003034904,0,0.006514681,0.006920443,-0.004228336,0,0
5/9/2023,-0.002594035,-0.071191101,0.012232568,-0.00297177,-0.003262646,-0.011049836,0.004228336,0,0
5/5/2023,-0.007741974,-0.012578782,-0.024317308,-0.002962965,0,-0.002743486,-0.008438869,0,0
5/3/2023,0.005154651,0,-0.005988042,0.001480385,-0.003252035,0,0,0,0
5/2/2023,-0.007722046,-0.017699577,0,-0.007380107,0,-0.013605652,-0.00836825,0,0
4/28/2023,0.002567396,0.001755927,0,0,0.003252035,-0.008075414,0.00836825,0,0
4/27/2023,0,0.001759015,0,-0.001469508,0,-0.001339585,0,0,0
4/26/2023,0,-0.001759015,-0.002980628,-0.002932553,-0.003252035,0,-0.004192878,0,0
4/25/2023,0,-0.010489607,0,-0.002923979,-0.003241494,0.002680967,0.004192878,0,0
4/24/2023,0,-0.00173762,0.002980628,0.005856532,-0.003231021,-0.001341382,0.004210533,0,0
4/21/2023,0.002574004,0.00173762,-0.002980628,0.001469508,0.003231021,0.006724975,-0.008403411,0,0
4/20/2023,-0.002574004,0,-0.00297177,-0.005865119,0,0,0.004192878,0,0
4/19/2023,-0.002567396,0.010489607,-0.002962965,-0.007283353,0.003241494,-0.00806456,0.01268516,0,0
4/18/2023,0,0.001759015,0.005934736,-0.005788728,0.009788006,-0.001337793,0,0,0
4/17/2023,0.002567396,-0.001759015,-0.005934736,0,0,0.00401876,-0.004246291,0,0
4/13/2023,0,0.00352113,0.002962965,0,-0.003273325,0.001343184,-0.004228336,0,0
4/12/2023,0,0.001765226,0,0,-0.003262646,-0.005361943,-0.004210533,0,0
4/11/2023,-0.002567396,0.007092228,0,-0.001441961,0,-0.002670229,0,0,0
4/10/2023,0.002567396,0.012533736,-0.005917177,0.005780363,0.003262646,0.008032172,0.004210533,0,0
4/7/2023,0,0.005420067,0,-0.001448226,-0.006514681,-0.001343184,-0.004210533,0,0
4/6/2023,0.002574004,0,0,0.001448226,0,0,0,0,0
4/5/2023,-0.002574004,0,0.002954212,0.001450327,0,0,0.004210533,0,0
4/4/2023,0,0,0,0,0.006514681,0,0,0,0
4/3/2023,0.002574004,0,0.002962965,0,-0.006514681,0.006734032,0.004228336,0,0
3/31/2023,0,0,0.01194044,-0.001450327,0.003252035,-0.006734032,0,0,0
3/30/2023,-0.002574004,0,-0.017857617,-0.002894358,0,0,0,0,0
3/29/2023,0.002574004,-0.00361664,0.005917177,-0.00432589,-0.006493529,0,-0.004228336,0,0
3/28/2023,0,0,0.01194044,-0.001437815,0,0,0.008474627,0,0
3/27/2023,0,0,-0.002998503,0.008658063,-0.003231021,-0.00401876,-0.004246291,0,0
3/24/2023,-0.00770222,0,-0.014859114,0.001450327,0,0.013459153,-0.004228336,0,0
3/23/2023,0.002560821,0,0.002954212,-0.007230689,0.003231021,0.001355932,0,0,0
3/22/2023,-0.002560821,-0.001803427,0.008915364,-0.005747142,0,-0.014815086,0,0,0
3/21/2023,0.002560821,0,-0.017751945,0,-0.003231021,0.00401876,0.008474627,0,0
3/20/2023,-0.002560821,0,-0.00875918,0.011527505,0,-0.013333531,-0.01268516,0,0
3/17/2023,0.005128216,0.009049836,0.00291121,0.00290276,0,0.007978766,0.008438869,0,0
3/16/2023,0.010336009,0.001819837,0.01173034,-0.001452433,0.006472515,0.016151091,0,0,0
3/15/2023,0.010443959,-0.001819837,-0.00588237,0.008746411,-0.016103408,0.001357773,0.004246291,0,0
3/14/2023,-0.038614836,-0.026907453,-0.037414436,-0.020290551,-0.003189795,-0.025487631,-0.021053409,0,0
3/13/2023,0,-0.005295688,0.014224991,-0.002865331,0,-0.013158085,0.004175371,0,0
3/10/2023,0,0,-0.011396135,-0.001429593,0,-0.005215136,-0.004175371,0,0
3/9/2023,-0.002522069,0,-0.008462674,-0.002853069,0.003189795,-0.001299545,-0.00415801,0,0
3/7/2023,-0.002515725,-0.001759015,0.011299555,-0.001423488,0,-0.003888534,0.00415801,0,0
3/6/2023,-0.002509412,0,-0.011299555,-0.002840911,0,0,-0.00415801,0,0
3/3/2023,0,0,-0.011173301,0.001419447,0,0,0,0,0
3/2/2023,-0.00250313,0,-0.002773927,0,-0.006369448,0.009096879,0,0,0
3/1/2023,0.00250313,0,-0.008275909,-0.001419447,0.003179653,-0.01168086,-0.004140793,0,0
2/28/2023,0.005025136,0,-0.013642776,0.001419447,0,-0.001289491,-0.004123717,0,0
2/27/2023,0.005050516,0.001759015,0,0.002844952,0.003189795,0.001289491,0,0,0
2/24/2023,0,0.005295688,0.002713706,0,-0.003189795,0,0,0,0
2/23/2023,-0.002528446,0,0.008185585,-0.004264399,0,0.002583981,0,0,0
2/22/2023,-0.007547206,-0.015803665,-0.005464494,0.004264399,0,-0.001292825,0.004123717,0,0
2/21/2023,-0.00500001,0.030064156,-0.00272109,-0.002844952,-0.003179653,0.001292825,-0.004123717,0,0
2/20/2023,-0.004975135,0.007207238,-0.002713706,0,-0.003169575,0.018277271,0,0,0
2/17/2023,0.004975135,0.00725956,-0.002706362,0.004270469,-0.00315956,0.005284028,0.004123717,0,0
2/16/2023,0.010025147,0.007312647,-0.008075414,0,0.006329135,0.003981425,-0.004123717,0,0
2/15/2023,0.002522069,0,0.002684565,0.002857145,-0.003169575,0.009352106,0.004123717,0,0
2/14/2023,-0.005037794,0,0.002691792,-0.002857145,0,0,0,0,0
2/13/2023,0.002515725,0,0,0,0,0,-0.004123717,0,0
2/10/2023,0,0.001836548,0.002699057,0.001427552,0,-0.006688988,0,0,0
2/9/2023,0.002522069,0,0,0,0,-0.009290047,0,0,0
2/8/2023,0.002528446,0,0.010869672,0,-0.00315956,0.029492754,0,0,0
2/7/2023,0.005076153,0,-0.010869672,-0.002853069,0,-0.010825546,0.00826451,0,0
2/6/2023,-0.002541297,0,-0.002699057,0,0.00315956,-0.00536914,-0.00826451,0,0
2/3/2023,0,0.001839927,0,0.002853069,0.003169575,0.00806456,0.004123717,0,0
2/2/2023,0.00508907,0,0,0,-0.015748357,-0.005383593,0,0,0
2/1/2023,0,0,0,-0.004276557,0.006269613,0,0,0,0
1/31/2023,0,0,0.002699057,0,0,0.001343184,0.004140793,0,0
1/30/2023,0,0,-0.002699057,-0.002840911,-0.00313972,0.005390849,-0.004140793,0,0
1/27/2023,0.005115101,0.001843318,0.005405419,0.004264399,0.009448889,0,0.004140793,0,0
1/26/2023,-0.002560821,0,-0.010781776,-0.001423488,-0.00315956,-0.001350439,-0.00826451,0,0
1/25/2023,0.00770222,0,0.002684565,0.00570615,0,-0.002695419,0.00826451,0,0
1/24/2023,-0.002574004,0,0.005390849,-0.001429593,-0.003149609,0.005398124,-0.004140793,0,0
1/23/2023,-0.002567396,0,0.002706362,0.011494379,-0.006269613,0.019126266,0,0,0
1/20/2023,0.007722046,0,0,0.007251663,0.012578782,0.009702086,0.004140793,0,0
1/19/2023,0.005181359,0,0.002713706,0.001456664,0.003169575,-0.001391789,0.00415801,0,0
1/18/2023,-0.005181359,0,0.00272109,0,0,-0.001389854,-0.00415801,0,0
1/17/2023,-0.005154651,0,-0.00272109,0,0,0.005571045,0.00415801,0,0
1/16/2023,0.002574004,-0.001843318,0.00272109,0.001458789,0.003179653,-0.005571045,0.004175371,0,0
1/13/2023,0.007762005,0,0.002728515,0,0,0,0,0,0
1/12/2023,0.005208345,0.001843318,-0.002728515,-0.00437,0,0,0,0,0
1/11/2023,0,0.001846723,0.002728515,0.00583092,-0.003179653,-0.006920443,0.004192878,0,0
1/10/2023,0,0,-0.002728515,-0.004376375,-0.003169575,0.015288693,-0.00836825,0,0
1/9/2023,-0.002607563,-0.001846723,-0.00272109,0.002915454,0.003169575,0,0.004175371,0,0
1/6/2023,0,0,-0.008119124,0.00438918,0,-0.00139958,-0.008333382,0,0
1/5/2023,0,0,0,0.00440853,0,0,0.008333382,0,0
1/4/2023,0,0,0,0.010362787,0.003179653,0.005610113,0,0,0
1/3/2023,0.005221944,0,-0.002691792,0.005970167,-0.003179653,0.015592095,-0.004175371,0,0
1/2/2023,0.010526413,0.001846723,-0.021277398,0.002998503,0,0,0.004175371,0,0
12/30/2022,0,0.003703708,0.037537919,0.00150263,0.003179653,0.001429593,0.008403411,0,0
12/29/2022,0.005305052,0.003717476,0.016529302,0.004521485,-0.003179653,-0.001429593,0.004228336,0,0
12/28/2022,0.002663117,0.001863933,-0.016529302,-0.004521485,-0.003169575,0,-0.008438869,0,0
12/27/2022,0,0,-0.002728515,0.001504891,-0.009448889,0,0.008438869,0,0
12/26/2022,0.002670229,0.001867414,0,0,0.006289329,0,0,0,0
12/23/2022,0.002677378,0.001870908,0.019257817,0.010598131,-0.003149609,0,-0.004228336,0,0
12/22/2022,-0.002677378,0,-0.00554018,0,0.012658397,0.001429593,0,0,0
12/21/2022,0,0,-0.013717636,0.00152323,0.003189795,0.001431639,0,0,0
12/20/2022,0,0,-0.005434796,0.00458366,0,-0.002861232,0.004228336,0,0
12/19/2022,0,0.001874415,0,0,-0.003189795,0,-0.004228336,0,0
12/16/2022,0,-0.001874415,-0.002706362,0,0,0,0,0,0
12/15/2022,0,-0.001870908,0,0.001532567,0,0.002861232,0,0,0
12/14/2022,0,0.005623258,-0.008075414,-0.001532567,0,-0.001431639,0,0,0
12/13/2022,-0.002670229,0.003766483,-0.018592833,0.003067487,0,-0.001429593,0,0,0
12/12/2022,0.005347606,0.001888575,0.007926065,0.001537279,0,0.004294924,-0.004210533,0,0
12/9/2022,0.005376357,0.001892148,-0.007926065,-0.001537279,0,-0.001433692,0.008438869,0,0
12/8/2022,0.002699057,0.001895735,-0.002628122,0.001537279,0,-0.001431639,0,0,0
12/7/2022,0,0.001899336,0,0.006172859,0,0.002865331,-0.004228336,0,0
12/6/2022,-0.002699057,0,0,-0.006172859,0,0,0.004228336,0,0
12/5/2022,-0.002691792,0,0,0.003081667,0,-0.002865331,0,0,0
12/2/2022,0,0,0,0,0,0,0.00851069,0,0
12/1/2022,0.002691792,0,0,-0.003081667,0,-0.001429593,0.004282662,0,0
11/30/2022,0.002699057,0,0.002628122,-0.009188426,0,0.002861232,0,0,0
11/29/2022,-0.002699057,0.00190295,-0.007863736,0.001525553,0,-0.001431639,-0.004282662,0,0
11/28/2022,0,0,0,-0.001525553,-0.003179653,0,0,0,0
11/25/2022,0.002699057,0.011494379,-0.002607563,-0.004562746,0.003179653,0,0.008583744,0,0
11/24/2022,0.002706362,-0.005763705,0,0.004562746,0.016051709,-0.001429593,-0.008583744,0,0
11/23/2022,-0.002706362,-0.005730675,-0.002600782,0,-0.016051709,0,0.004282662,0,0
11/22/2022,0,-0.005698021,0.002600782,0.001525553,-0.003179653,0,-0.004282662,0,0
11/21/2022,-0.002699057,-0.003780723,0,-0.007604599,0.003179653,0,0,0,0
11/18/2022,0.016304709,0,-0.002600782,0,0,0,0.008583744,0,0
11/17/2022,-0.027028672,0,0,0,0,0.002861232,-0.021322769,0,0
11/16/2022,0.010723963,-0.005644418,0,0.001516301,0.006389798,-0.001431639,-0.008403411,0,0
11/15/2022,-0.002691792,-0.003745323,-0.002594035,0.001518603,-0.003200003,-0.001429593,0.004192878,0,0
11/14/2022,-0.002684565,-0.003731348,0,-0.003034904,0.006410278,0,0.01268516,0,0
11/11/2022,0,0,0.002594035,-0.003025721,-0.006410278,0,-0.004246291,0,0
11/10/2022,0.002684565,0,-0.002594035,0.006060625,-0.003189795,0,0,0,0
11/4/2022,0,0.013121088,0,0.00609758,0.003189795,0,0.004246291,0,0
11/3/2022,0,0.013295542,0.002594035,0.006134989,0.006410278,0,0.008547061,0,0
11/2/2022,0.002691792,0.001913876,0,0.001539646,0.003220615,0,0.004301082,0,0
11/1/2022,0,0,-0.010336009,0.003086422,-0.012820688,0,0,0,0
10/31/2022,0.002699057,0,0,-0.003086422,-0.003179653,0.001429593,0.008658063,0,0
10/28/2022,-0.002699057,0.001917546,-0.007682496,-0.001539646,-0.006329135,-0.001429593,-0.008658063,0,0
10/27/2022,0,0.00192123,0.00255428,0.007722046,0,0,0,0,0
10/26/2022,0,0.007722046,-0.007643349,-0.003095978,-0.003149609,0,-0.004301082,0,0
10/25/2022,-0.002691792,0,0.00508907,0,0,-0.021202208,0.004301082,0,0
10/24/2022,0.002691792,-0.001936109,0.00255428,-0.001544402,-0.00313972,-0.004187026,0,0,0
10/21/2022,0.005405419,0.001936109,0.015464226,0.01242252,0.015798117,0.005586607,0.013015368,0,0
10/20/2022,-0.002706362,0.001939865,0.013072082,0,0,-0.00139958,0,0,0
10/19/2022,-0.002699057,0.003891055,-0.007863736,-0.001561281,0.012820688,0.00139958,0,0,0
10/18/2022,0.019048195,0.00195122,-0.002607563,0.001561281,0,-0.00139958,-0.004357305,0,0
10/17/2022,-0.002743486,0.001955035,0,-0.004676548,-0.022329476,-0.006968669,-0.004338402,0,0
10/14/2022,0,0.001958864,-0.002600782,0,0.009508788,0.006968669,0,0,0
10/13/2022,-0.00273598,0,0,0,0,-0.001397624,0,0,0
10/12/2022,0,-0.001958864,-0.002594035,0,-0.003179653,0.001397624,-0.004319661,0,0
10/11/2022,0,0,0,0,0.016000341,0.00139958,-0.004301082,0,0
10/10/2022,-0.010869672,-0.003906255,-0.00516797,-0.007745972,-0.025479085,0.007027436,0,0,0
10/7/2022,-0.002699057,0,0.002580647,0.01242252,0.003149609,-0.012614043,-0.004282662,0,0
10/6/2022,-0.002691792,0,0.002587324,-0.015504187,-0.003149609,-0.002781643,0.004282662,0,0
10/5/2022,-0.002684565,-0.00194742,-0.002587324,0,-0.00313972,-0.001387925,-0.008547061,0,0
10/4/2022,0.002684565,0,-0.002580647,0,0.00313972,0.001387925,0.004264399,0,0
10/3/2022,0,-0.001943635,0.010362787,0,-0.00313972,0,-0.004264399,0,0
9/30/2022,0,0,-0.020619287,0,0.00313972,0.001389854,0,0,0
9/29/2022,0.005390849,0,-0.002547772,0.003081667,0.003149609,0,0,0,0
9/28/2022,-0.002699057,0,-0.005076153,-0.003081667,-0.006289329,-0.005547864,0.004264399,0,0
9/27/2022,-0.005376357,0,0.002534856,-0.001537279,0,0.001384083,-0.00851069,0,0
9/23/2022,0,0.001943635,0,0.003076926,0,0.001386002,0,0,0
9/22/2022,0.002684565,0.00194742,0.002541297,0.01240326,0.00313972,0.001387925,0.004246291,0,0
9/21/2022,0.00809721,0,0.002547772,0.001561281,0.022258471,0,0,0,0
9/20/2022,-0.010781776,-0.00194742,-0.00508907,-0.030771659,-0.003210276,0,0,0,0
9/19/2022,0,0,-0.002534856,0.003034904,0.009661911,-0.001387925,0,0,0
9/16/2022,0,0,0,-0.001518603,-0.003231021,0.009756175,0,0,0
9/15/2022,0.002684565,0,-0.005050516,-0.004542021,-0.003220615,-0.015288693,0,0,0
9/14/2022,0.002691792,0,0.005050516,0.001511716,-0.003210276,-0.006872879,0,0,0
9/13/2022,-0.002691792,0,-0.005050516,-0.001511716,0,0.006872879,0,0,0
9/12/2022,0,0,-0.002515725,-0.001509434,0.003210276,0,-0.008474627,0,0
9/9/2022,0.002691792,0,0,0.001509434,-0.006410278,-0.006872879,0,0,0
9/8/2022,-0.005376357,0,-0.002509412,0,0.006410278,-0.009543358,-0.004210533,0,0
9/7/2022,0.005376357,-0.001943635,0.007547206,-0.003016594,0,0.004078864,0.01268516,0,0
9/6/2022,-0.005376357,0,-0.007547206,0.009077218,-0.006410278,-0.00272109,-0.004246291,0,0
9/5/2022,0.008075414,0,0,-0.007570059,-0.003189795,0.004084417,-0.004228336,0,0
9/2/2022,-0.005390849,0.003891055,0,0,0,-0.008152219,0,0,0
9/1/2022,0,-0.00194742,0,-0.001507159,0,0.004067802,0.004228336,0,0
8/31/2022,0.002691792,-0.001943635,-0.00250313,0,0.003189795,-0.006770507,-0.012631747,0,0
8/30/2022,0,0,0,0.007558615,0,0,0,0,0
8/29/2022,-0.010723963,-0.007736983,0,0,0,-0.002695419,0,0,0
8/26/2022,0.01342302,0,0.010050336,-0.001516301,-0.006369448,0,0.021142437,0,0
8/25/2022,-0.005390849,0,-0.005037794,-0.004535155,-0.003169575,0,-0.012739026,0,0
8/24/2022,-0.002684565,-0.001924928,-0.005012542,0,0.019169916,0.004045859,0.008474627,0,0
8/23/2022,0.002684565,-0.00192123,0.00250313,-0.00301205,0,0,-0.01268516,0,0
8/22/2022,0,0,-0.00250313,0,-0.022329476,0,-0.004192878,0,0
8/19/2022,0.002691792,0,0,0.006033201,0,0.012236726,0.012631747,0,0
8/18/2022,-0.002691792,0,-0.004987542,-0.00452831,0,-0.012236726,-0.004228336,0,0
8/17/2022,0,0,0.004987542,-0.001504891,-0.003149609,-0.004045859,0,0,0
